,city,lat,lng
4267,Katanning,-33.6996,117.5501
4268,Bongaree,-27.0787,153.1509
4269,Bordertown,-36.3162,140.7666
4270,Boulia,-22.8996,139.9
4271,Bourke,-30.1,145.9333
4272,Mackay,-21.1439,149.15
4273,Southern Cross,-31.2161,119.3167
4274,Tweed Heads,-28.1826,153.5466
4275,Ulladulla,-35.3495,150.47
4276,Victor Harbor,-35.5596,138.6173
4277,Andamooka,-30.431,137.1656
4278,Hervey Bay,-25.2887,152.8409
4279,Gunnedah,-30.987,150.2623
4280,Gympie,-26.1886,152.6709
4281,Halls Creek,-18.2667,127.7667
4282,Hamilton,-37.7312,142.0234
4283,Winton,-22.3996,143.0333
4284,Mudgee,-32.5896,149.5801
4285,Ivanhoe,-32.8996,144.3
4286,Pannawonica,-21.6366,116.325
4287,Dubbo,-32.26,148.5973
4288,Tom Price,-22.6935,117.7931
4289,Parkes,-33.1296,148.17
4290,Sale,-38.1096,147.06
4291,Bendigo,-36.76,144.28
4292,Berri,-34.2829,140.6
4293,Adelaide,-34.935,138.6
4294,Adelaide River,-13.2495,131.1
4295,Albany,-35.0169,117.8916
4296,Burketown,-17.7161,139.5666
4297,Burnie,-41.0666,145.9167
4298,Penola,-37.383,140.8167
4299,Perth,-31.955,115.84
4300,Peterborough,-32.9662,138.8333
4301,Scone,-32.0796,150.8501
4302,Scottsdale,-41.1495,147.5167
4303,Narrabri,-30.3319,149.7874
4304,Narrogin,-32.9329,117.1666
4305,Townsville,-19.25,146.77
4306,Traralgon,-38.1996,146.53
4307,Central Coast,-33.42,151.3
4308,Broome,-17.9618,122.2308
4309,Bunbury,-33.3443,115.6502
4310,Wyndham,-15.374,128.3601
4311,Yamba,-29.423,153.3533
4312,Tumby Bay,-34.3829,136.0833
4313,Forster-Tuncurry,-32.1931,152.5266
4314,Bundaberg,-24.8791,152.3509
4315,Yulara,-25.2405,130.9889
4316,Richmond,-33.5995,150.74
4317,Richmond,-20.7163,143.1333
4318,Rockhampton,-23.3639,150.52
4319,Roebourne,-20.7829,117.1333
4320,Roma,-26.5594,148.7907
4321,Cloncurry,-20.7,140.5
4322,Cobram,-35.9196,145.65
4323,Coffs Harbour,-30.3071,153.1123
4324,Colac,-38.3395,143.58
4325,Alice Springs,-23.701,133.88
4326,Ararat,-37.2795,142.91
4327,Carnarvon,-24.8998,113.6501
4328,Ceduna,-32.0991,133.6623
4329,Charleville,-26.4,146.25
4330,Charters Towers,-20.0809,146.2587
4331,Kalbarri,-27.6662,114.1667
4332,Kununurra,-15.7666,128.7333
4333,Dalby,-27.1939,151.2657
4334,Lithgow,-33.4961,150.1528
4335,Manjimup,-34.2333,116.15
4336,Maitland,-32.721,151.555
4337,Mandurah,-32.5235,115.7471
4338,Karratha,-20.7304,116.87
4339,Gawler,-34.6074,138.7264
4340,Geelong,-38.1675,144.3956
4341,Georgetown,-18.3,143.5333
4342,Geraldton,-28.7666,114.6
4343,Maryborough,-37.0496,143.73
4344,Maryborough,-25.5491,152.7209
4345,McMinns Lagoon,-12.5329,131.05
4346,Toowoomba,-27.5645,151.9555
4347,Onslow,-21.6576,115.0963
4348,Orange,-33.28,149.1
4349,Stawell,-37.0596,142.76
4350,Echuca,-36.1296,144.75
4351,Eidsvold,-25.3662,151.1333
4352,Emerald,-23.5122,148.1673
4353,Tamworth,-31.1026,150.9171
4354,Taree,-31.8976,152.4618
4355,Ballarat,-37.5596,143.84
4356,Ballina,-28.8614,153.568
4357,Barcaldine,-23.5662,145.2834
4358,Mount Barker,-34.6328,117.6666
4359,Mount Gambier,-37.8313,140.765
4360,Mount Isa,-20.7239,139.49
4361,Mount Magnet,-28.0662,117.8167
4362,Kempsey,-31.0874,152.822
4363,Queanbeyan,-35.3546,149.2113
4364,Queenstown,-42.0829,145.55
4365,Quilpie,-26.6166,144.25
4366,Ravensthorpe,-33.5829,120.0333
4367,Warrnambool,-38.38,142.47
4368,Warwick,-28.2292,152.0203
4369,Weipa,-12.6666,141.8666
4370,Ouyen,-35.0662,142.3167
4371,Wollongong,-34.4154,150.89
4372,Wonthaggi,-38.6095,145.59
4373,Kiama,-34.7096,150.84
4374,Kimba,-33.1496,136.4334
4375,Kingaroy,-26.539,151.8406
4376,Pine Creek,-13.8162,131.8167
4377,Hobart,-42.85,147.295
4378,Darwin,-12.4254,130.85
4379,Gingin,-31.3496,115.9
4380,Meekatharra,-26.6,118.4833
4381,Melbourne,-37.82,144.975
4382,Woomera,-31.1496,136.8
4383,Moranbah,-22.0016,148.038
4384,Port Augusta,-32.49,137.77
4385,Port Douglas,-16.4846,145.4587
4386,Gladstone,-23.8533,151.2467
4387,Gold Coast,-28.0815,153.4482
4388,Horsham,-36.7096,142.19
4389,Hughenden,-20.85,144.2
4390,Northam,-31.6566,116.6534
4391,Nowra,-34.8828,150.6
4392,Shepparton,-36.3746,145.3914
4393,Yeppoon,-23.1329,150.7567
4394,Young,-34.3096,148.29
4395,Caloundra,-26.8,153.1333
4396,Ingham,-18.6496,146.1666
4397,Innisfail,-17.5313,146.0387
4398,Inverell,-29.7668,151.1126
4399,Kingston,-42.9911,147.3084
4400,Kingston South East,-36.8328,139.8501
4401,Clare,-33.8329,138.6
4402,Bowen,-20.0013,148.2087
4403,Melton,-37.6895,144.57
4404,Meningie,-35.6995,139.3333
4405,Merimbula,-36.8996,149.9
4406,Merredin,-31.4828,118.2667
4407,Mildura,-34.185,142.1514
4408,Thargomindah,-28.0,143.8167
4409,Theodore,-24.9495,150.0833
4410,Three Springs,-29.5333,115.75
4411,Oatlands,-42.2996,147.3666
4412,Wagin,-33.2996,117.35
4413,Armidale,-30.5123,151.6675
4414,Atherton,-17.2703,145.4694
4415,Ayr,-19.5702,147.3995
4416,Bairnsdale,-37.8296,147.61
4417,Camooweal,-19.9167,138.1167
4418,Canberra,-35.283,149.129
4419,Longreach,-23.4496,144.25
4420,Brisbane,-27.455,153.0351
4421,Devonport,-41.1927,146.3311
4422,Wallaroo,-33.9329,137.6333
4423,Wangaratta,-36.36,146.3
4424,Cowell,-33.6829,136.9166
4425,Cowra,-33.8296,148.68
4426,Goondiwindi,-28.5548,150.3253
4427,Goulburn,-34.7496,149.7102
4428,Grafton,-29.712,152.9377
4429,Murray Bridge,-35.1296,139.26
4430,Muswellbrook,-32.2696,150.89
4431,Windorah,-25.4332,142.6502
4432,Bedourie,-24.3496,139.4666
4433,Newman,-23.3666,119.7333
4434,Birdsville,-25.8996,139.3666
4435,Kalgoorlie,-30.7354,121.46
4436,Biloela,-24.3936,150.4961
4437,Smithton,-40.8329,145.1167
4438,Bicheno,-41.8784,148.2886
4439,Deniliquin,-35.5296,144.95
4440,Broken Hill,-31.95,141.4331
4441,Swan Hill,-35.3396,143.54
4442,Albury,-36.06,146.92
4443,Wagga Wagga,-35.1222,147.34
4444,Tumut,-35.3096,148.22
4445,Lismore,-28.8167,153.2931
4446,Oranjestad,12.5304,-70.029
4447,Baku,40.3953,49.8622
4448,Goranboy,40.6103,46.7897
4449,Saki,41.1923,47.1705
4450,Füzuli,39.6009,47.1453
4451,Lankaran,38.754,48.8511
4452,Xocalı,39.913,46.7903
4453,Ağdam,39.991,46.9274
4454,Astara,38.456,48.875
4455,Xocavənd,39.7955,47.1099
4456,Cəbrayıl,39.3992,47.0283
4457,Beyləqan,39.7756,47.6186
4458,Masallı,39.0278,48.6703
4459,Biləsuvar,39.4583,48.545
4460,Cəlilabad,39.2096,48.4919
4461,Xızı,40.9058,49.0813
4462,Dəvəçi,41.2012,48.9871
4463,Ağsu,40.5692,48.3965
4464,Yevlax,40.6172,47.15
4465,Mingəçevir,40.7639,47.0595
4466,Ganca,40.685,46.35
4467,Sumqayt,40.58,49.63
4468,Xaçmaz,41.4643,48.8057
4469,İmişli,39.8724,48.0649
4470,Saatlı,39.9321,48.3689
4471,Laçın,39.6434,46.5462
4472,Şərur,39.5544,44.9826
4473,Qubadlı,39.3444,46.5818
4474,Heydərabad,39.7229,44.8485
4475,Yardımlı,38.9077,48.2405
4476,Şahbuz,39.4072,45.5739
4477,Qıvraq,39.3994,45.1151
4478,Kapan,39.2015,46.415
4479,Ordubad,38.9096,46.0227
4480,Zəngilan,39.0884,46.6513
4481,Goycay,40.6534,47.7406
4482,Siyəzən,41.0775,49.1126
4483,Ağdaş,40.647,47.4738
4484,Naftalan,40.5082,46.8203
4485,Naxcivan,39.2092,45.4122
4486,Göygöl,40.5858,46.3189
4487,Hacıqabul,40.0387,48.9429
4488,Kürdəmir,40.3453,48.1508
4489,Qobustan,40.5336,48.9282
4490,Bərdə,40.3758,47.1262
4491,Ucar,40.5157,47.6546
4492,Lerik,38.7739,48.415
4493,Stepanakert,39.8156,46.752
4494,Şuşa,39.7601,46.7499
4495,Daşkəsən,40.5239,46.0819
4496,Salyan,39.5962,48.9848
4497,Zərdab,40.2199,47.71
4498,Qusar,41.4275,48.4302
4499,Ali Bayramli,39.9323,48.9203
4500,Sabirabad,40.0087,48.477
4501,Quba,41.3611,48.5134
4502,Gadabay,40.5656,45.8161
4503,Oğuz,41.0708,47.4583
4504,Balakən,41.7263,46.4048
4505,Qax,41.4183,46.9204
4506,Xırdalan,40.4481,49.755
4507,Neftçala,39.3768,49.247
4508,Tərtər,40.3418,46.9324
4509,Ağcabədi,40.0501,47.4594
4510,Kəlbəcər,40.1098,46.0445
4511,Qazax,41.0925,45.3656
4512,Ağstafa,41.1148,45.4468
4513,Tovuz,40.9922,45.6289
4514,Qəbələ,40.9825,47.8491
4515,Agdam,40.9053,45.5564
4516,İsmayıllı,40.7848,48.1514
4517,Samux,40.7649,46.4087
4518,Şəmkir,40.8297,46.0178
4519,Zaqatala,41.6316,46.6448
4520,Qabala,40.9814,47.8458
4521,Sarajevo,43.85,18.383
4522,Banja Luka,44.7804,17.18
4523,Brčko,44.87,18.8101
4524,Tuzla,44.5505,18.68
4525,Zenica,44.22,17.92
4526,Mostar,43.3505,17.82
4527,Prijedor,44.9804,16.7
4528,Bridgetown,13.102,-59.6165
4529,Dhaka,23.7231,90.4086
4530,Narayanganj,23.6204,90.5
4531,Khulna,22.84,89.56
4532,Jessore,23.1704,89.2
4533,Sylhet,24.9036,91.8736
4534,Chittagong,22.33,91.8
4535,Barisal,22.7004,90.375
4536,Comilla,23.4704,91.17
4537,Rajshahi,24.375,88.605
4538,Pabna,24.0004,89.25
4539,Saidpur,25.8004,89.0
4540,Tangail,24.25,89.92
4541,Nawabganj,24.5804,88.35
4542,Jamalpur,24.9004,89.95
4543,Rangpur,25.75,89.28
4544,Mymensingh,24.7504,90.38
4545,Brussels,50.8333,4.3333
4546,Arlon,49.6833,5.8167
4547,Antwerpen,51.2204,4.415
4548,Brugge,51.2204,3.23
4549,Liège,50.63,5.58
4550,Hasselt,50.964,5.484
4551,Mons,50.446,3.939
4552,Gent,51.03,3.7
4553,Namur,50.4704,4.87
4554,Charleroi,50.4204,4.45
4555,Banfora,10.6304,-4.76
4556,Tougan,13.069,-3.07
4557,Pô,11.169,-1.135
4558,Bobo Dioulasso,11.18,-4.29
4559,Tenkodogo,11.7804,-0.3697
4560,Diapaga,12.077,1.796
4561,Sebba,13.4364,0.5304
4562,Ouahigouya,13.5704,-2.42
4563,Kaya,13.0904,-1.09
4564,Gaoua,10.2992,-3.2508
4565,Manga,11.662,-1.065
4566,Sapouy,11.5544,-1.7736
4567,Ouagadougou,12.3703,-1.5247
4568,Orodara,10.974,-4.908
4569,Bogandé,12.969,-0.138
4570,Ziniaré,12.577,-1.293
4571,Fada Ngourma,12.055,0.361
4572,Leo,11.094,-2.098
4573,Diébougou,10.952,-3.248
4574,Gaoua,10.325,-3.174
4575,Dédougou,12.455,-3.464
4576,Nouna,12.729,-3.86
4577,Koudougou,12.2505,-2.37
4578,Réo,12.3335,-2.4669
4579,Kombissiri,12.064,-1.334
4580,Yako,12.954,-2.263
4581,Solenzo,12.1833,-4.0833
4582,Djibo,14.099,-1.627
4583,Dori,14.034,-0.028
4584,Gorom Gorom,14.45,-0.2333
4585,Zorgo,12.243,-0.611
4586,Boulsa,12.657,-0.569
4587,Koupéla,12.177,-0.356
4588,Ruse,43.8537,25.9733
4589,Varna,43.2156,27.8953
4590,Pazardzhik,42.2,24.3333
4591,Yambol,42.4833,26.5
4592,Sliven,42.6794,26.33
4593,Dobrich,43.5851,27.84
4594,Lovec,43.138,24.719
4595,Plovdiv,42.154,24.754
4596,Vidin,43.99,22.8725
4597,Shumen,43.27,26.9294
4598,Razgrad,43.534,26.536
4599,Silistra,44.1167,27.2667
4600,Blagoevgrad,42.0167,23.1
4601,Burgas,42.5146,27.4746
4602,Montana,43.414,23.237
4603,Gabrovo,42.8747,25.3342
4604,Kyustendil,42.2843,22.6911
4605,Vratsa,43.21,23.5625
4606,Stara Zagora,42.4231,25.6227
4607,Smolyan,41.5853,24.6919
4608,Pernik,42.61,23.0227
4609,Pleven,43.4238,24.6134
4610,Sofia,42.6833,23.3167
4611,Khaskovo,41.9438,25.5633
4612,Kardzhali,41.65,25.3667
4613,Targovishte,43.2592,26.5892
4614,Turnovo,43.0862,25.6555
4615,Manama,26.2361,50.5831
4616,Kayanza,-2.9,29.5667
4617,Ruyigi,-3.481,30.244
4618,Bururi,-3.9507,29.6166
4619,Makamba,-4.1333,29.8
4620,Cibitoke,-2.8869,29.1248
4621,Rutana,-3.931,29.993
4622,Cankuzo,-3.1667,30.5167
4623,Muramvya,-3.261,29.612
4624,Gitega,-3.4264,29.9308
4625,Gitega,-3.426,29.8436
4626,Kirundo,-2.5847,30.0972
4627,Muyinga,-2.8523,30.3173
4628,Rumonge,-3.9736,29.4386
4629,Bubanza,-3.0833,29.3667
4630,Karusi,-3.1,30.163
4631,Ngozi,-2.912,29.825
4632,Mwaro,-3.5113,29.7051
4633,Isale,-3.3489,29.4839
4634,Bujumbura,-3.3761,29.36
4635,Kandi,11.1304,2.94
4636,Dogbo,6.8167,1.7833
4637,Savalou,7.9281,1.9756
4638,Ouidah,6.3604,2.09
4639,Lokossa,6.615,1.715
4640,Sakété,6.7362,2.6587
4641,Natitingou,10.3204,1.39
4642,Abomey,7.1904,1.99
4643,Djougou,9.7004,1.68
4644,Parakou,9.34,2.62
4645,Porto-Novo,6.4833,2.6166
4646,Cotonou,6.4,2.52
4647,Gustavia,17.8958,-62.8508
4648,Hamilton,32.2942,-64.7839
4649,Bandar Seri Begawan,4.8833,114.9333
4650,Uyuni,-20.46,-66.83
4651,Santa Cruz de la Sierra,-17.8,-63.1667
4652,La Paz,-16.498,-68.15
4653,Sica Sica,-17.33,-67.73
4654,Puerto Suárez,-18.9496,-57.85
4655,Coroico,-16.1896,-67.72
4656,Coro Coro,-17.1696,-68.45
4657,San Ignacio,-16.3696,-60.96
4658,San Matias,-16.36,-58.42
4659,Santa Ana,-13.76,-65.58
4660,Roboré,-18.3295,-59.76
4661,Baures,-13.58,-63.5801
4662,Ascension,-15.6996,-63.08
4663,Oruro,-17.98,-67.13
4664,Apolo,-14.7196,-68.42
4665,San Jose,-17.85,-60.78
4666,Viacha,-16.65,-68.3
4667,Charaña,-17.5996,-69.4666
4668,Trinidad,-14.8334,-64.9
4669,Potosí,-19.5696,-65.75
4670,San Carlos,-17.4,-63.73
4671,Quime,-16.98,-67.22
4672,Reyes,-14.3096,-67.37
4673,Rurrenabaque,-14.46,-67.56
4674,San Ramón,-13.2896,-64.71
4675,Achacachi,-16.0833,-68.6666
4676,San Rafael,-16.7795,-60.68
4677,Magdalena,-13.2601,-64.0528
4678,San Borja,-14.8196,-66.85
4679,Guayaramerín,-10.83,-65.41
4680,Puerto Quijarro,-17.7796,-57.77
4681,Cochabamba,-17.41,-66.17
4682,Santa Cruz,-17.7539,-63.226
4683,Sucre,-19.041,-65.2595
4684,Tupiza,-21.4396,-65.72
4685,San Lorenzo,-21.4799,-64.77
4686,Camargo,-20.6396,-65.21
4687,Villamontes,-21.2496,-63.5
4688,Cobija,-11.0333,-68.7333
4689,Tarabuco,-19.18,-64.9199
4690,Camiri,-20.05,-63.52
4691,Cuevo,-20.45,-63.53
4692,Charagua,-19.7996,-63.22
4693,Padilla,-19.2996,-64.31
4694,Bermejo,-22.7296,-64.35
4695,Entre Ríos,-21.53,-64.19
4696,Tarija,-21.5167,-64.75
4697,Villazón,-22.0796,-65.6
4698,Puerto Heath,-12.4996,-68.6666
4699,Piso Firme,-13.683,-61.8666
4700,Betanzos,-19.56,-65.45
4701,Sabaya,-19.0163,-68.3833
4702,Vallegrande,-18.4896,-64.11
4703,Samaipata,-18.18,-63.77
4704,Llica,-19.8496,-68.25
4705,Aiquile,-18.1895,-65.18
4706,Villa Martin,-20.7666,-67.7833
4707,San Javier,-16.2896,-62.5
4708,Riberalta,-10.983,-66.1
4709,Llallagua,-18.42,-66.64
4710,Uncia,-18.47,-66.57
4711,Challapata,-18.8996,-66.78
4712,Quillacollo,-17.4,-66.28
4713,Punata,-17.55,-65.84
4714,Cliza,-17.59,-65.93
4715,Portachuelo,-17.36,-63.4
4716,Montero,-17.3496,-63.26
4717,Puerto Villarroel,-16.87,-64.78
4718,Puerto Acosta,-15.4996,-69.1667
4719,Sorata,-15.79,-68.6601
4720,Tauá,-5.9995,-40.31
4721,Uruguaiana,-29.7696,-57.09
4722,Quixadá,-4.97,-39.02
4723,Cabo de Santo Agostinho,-8.29,-35.03
4724,São Gabriel,-30.32,-54.32
4725,São Borja,-28.6596,-56.01
4726,Santo Ângelo,-28.3,-54.28
4727,Santa Rosa,-27.8695,-54.46
4728,Quaraí,-30.38,-56.4599
4729,Salvador,-12.97,-38.48
4730,Vila Velha,-20.3676,-40.318
4731,Santa Cruz do Sul,-29.71,-52.44
4732,Laguna,-28.48,-48.78
4733,Muriaé,-21.13,-42.39
4734,Londrina,-23.3,-51.18
4735,São Lourenço do Sul,-31.37,-51.98
4736,Porto União,-26.2396,-51.08
4737,Itanhaem,-24.18,-46.8
4738,Foz do Iguaçu,-25.5235,-54.53
4739,Novo Hamburgo,-29.7096,-51.14
4740,Viana,-3.2096,-45.0
4741,Fernandópolis,-20.2696,-50.26
4742,Guarapuava,-25.38,-51.48
4743,Guajara-Miram,-10.8,-65.3499
4744,Arcoverde,-8.42,-37.07
4745,Mossoró,-5.19,-37.34
4746,Maringá,-23.4095,-51.93
4747,Maracaju,-21.61,-55.18
4748,Estância,-11.2696,-37.45
4749,Crateús,-5.1656,-40.666
4750,Ponta Porã,-22.53,-55.73
4751,Penápolis,-21.41,-50.08
4752,Cruzeiro do Sul,-7.63,-72.67
4753,Jacareacanga,-6.2666,-57.65
4754,Erechim,-27.63,-52.27
4755,Chapadinha,-3.7395,-43.36
4756,Itapipoca,-3.4995,-39.58
4757,Bacabal,-4.23,-44.8
4758,Cascavel,-24.9596,-53.46
4759,Curitiba,-25.42,-49.32
4760,Aracati,-4.56,-37.77
4761,Jaboatao,-8.11,-35.02
4762,Ijuí,-28.3895,-53.9199
4763,Apucarana,-23.55,-51.47
4764,Formosa,-15.5395,-47.34
4765,Icó,-6.4,-38.85
4766,Araranguá,-28.94,-49.5
4767,Xapeco,-27.1,-52.64
4768,Nova Iguaçu,-22.74,-43.47
4769,Andradina,-20.9096,-51.3799
4770,Capanema,-1.19,-47.18
4771,Baturité,-4.3296,-38.88
4772,Aripuana,-9.17,-60.64
4773,Bom Jesus da Lapa,-13.2495,-43.44
4774,Carazinho,-28.29,-52.8
4775,Cametá,-2.2396,-49.51
4776,Campo Murao,-24.0496,-52.42
4777,Aquidauana,-20.4696,-55.79
4778,Brasília,-15.7833,-47.9161
4779,Bragança Paulista,-22.95,-46.55
4780,Assis,-22.6596,-50.42
4781,Paragominas,-2.9596,-47.49
4782,Cáceres,-16.05,-57.51
4783,Bento Gonçalves,-29.1695,-51.52
4784,Santo André,-23.6528,-46.5278
4785,Bagé,-31.32,-54.1
4786,Três Lagoas,-20.79,-51.72
4787,Caracaraí,1.8162,-61.1277
4788,Concórdia,-27.23,-52.03
4789,Camaquã,-30.8396,-51.81
4790,Guaira,-24.09,-54.27
4791,Jaraguá do Sul,-26.48,-49.1
4792,Araçatuba,-21.21,-50.45
4793,Olinda,-8.0,-34.85
4794,Recife,-8.0756,-34.9156
4795,Natal,-6.9838,-60.2699
4796,Presidente Prudente,-22.12,-51.39
4797,Parnaíba,-2.91,-41.77
4798,Crato,-7.4639,-63.04
4799,Santana do Livramento,-30.88,-55.53
4800,Corumbá,-19.016,-57.65
4801,Abunã,-9.6954,-65.3597
4802,Campo Grande,-20.45,-54.6166
4803,Itaituba,-4.2586,-55.925
4804,Joaçaba,-27.17,-51.5
4805,Rio Branco,-9.9666,-67.8
4806,Acaraú,-2.8896,-40.12
4807,Pelotas,-31.75,-52.33
4808,Manaus,-3.1,-60.0
4809,Cachoeira do Sul,-30.03,-52.91
4810,Jardim,-21.4799,-56.15
4811,Santa Maria,-29.6833,-53.8
4812,Rosário do Sul,-30.25,-54.92
4813,Joinville,-26.32,-48.8399
4814,Ji-Paraná,-10.8333,-61.967
4815,Arapongas,-23.41,-51.43
4816,Dourados,-22.23,-54.81
4817,Caçador,-26.77,-51.02
4818,Jaguarão,-32.56,-53.37
4819,Passo Fundo,-28.25,-52.42
4820,Santa Vitória do Palmar,-33.52,-53.37
4821,Porto Alegre,-30.05,-51.2
4822,Açu,-5.5796,-36.9101
4823,Rio Grande,-32.0495,-52.12
4824,Sena Madureira,-9.07,-68.67
4825,São Luiz Gonzaga,-28.41,-54.96
4826,Tupã,-21.93,-50.52
4827,Ponta Grossa,-25.09,-50.16
4828,Palmas,-26.48,-52.0
4829,Grajau,-5.81,-46.15
4830,São Francisco do Sul,-26.2396,-48.6
4831,Caxias do Sul,-29.18,-51.17
4832,Sorocaba,-23.49,-47.47
4833,Rio Negro,-26.1,-49.79
4834,Capitão Poço,-1.7496,-47.09
4835,Canoas,-29.92,-51.18
4836,Granja,-3.1195,-40.84
4837,Sobral,-3.69,-40.35
4838,Camocim,-2.9,-40.85
4839,Almenara,-16.17,-40.7
4840,Araçuaí,-16.8596,-42.0699
4841,Teófilo Otoni,-17.87,-41.5
4842,Floriano,-6.7696,-43.03
4843,Colinas,-6.0395,-44.24
4844,Caxias,-4.833,-43.35
4845,Pedreiras,-4.5696,-44.67
4846,Barra do Corda,-5.5096,-45.26
4847,Jacarezinho,-23.1599,-49.98
4848,Presidente Dutra,-5.25,-44.52
4849,Coroatá,-4.1296,-44.15
4850,Codó,-4.4796,-43.88
4851,Paulo Afonso,-9.3307,-38.2657
4852,Palmeira dos Índios,-9.4166,-36.6166
4853,Cuiabá,-15.5696,-56.085
4854,Tubarão,-28.48,-49.02
4855,Vacaria,-28.4996,-50.94
4856,Criciúma,-28.68,-49.39
4857,Campo Belo,-20.8896,-45.28
4858,Salinópolis,-0.6095,-47.34
4859,Guaxupé,-21.29,-46.71
4860,Sete Lagoas,-19.4496,-44.25
4861,Itaúna,-20.06,-44.57
4862,Novo Airão,-2.6208,-60.9438
4863,Tucuruí,-3.68,-49.72
4864,Várzea Grande,-15.65,-56.14
4865,Formiga,-20.46,-45.43
4866,Santa Inês,-3.66,-45.39
4867,Divinópolis,-20.1495,-44.9
4868,Pirapora,-17.33,-44.93
4869,Lavras,-21.2496,-45.01
4870,Óbidos,-1.91,-55.52
4871,Curvelo,-18.7596,-44.43
4872,Conceição do Araguaia,-8.25,-49.29
4873,Oriximiná,-1.7596,-55.87
4874,Paracatu,-17.1996,-46.87
4875,Itaberaí,-16.02,-49.81
4876,Uberlândia,-18.9,-48.28
4877,Araxá,-19.5796,-46.95
4878,Iguatu,-6.36,-39.3
4879,Itumbiara,-18.3996,-49.21
4880,Lapa,-25.76,-49.73
4881,Cristalina,-16.77,-47.61
4882,Trindade,-16.65,-49.5
4883,Inhumas,-16.36,-49.5
4884,Goiânia,-16.72,-49.3
4885,Castro,-24.79,-50.01
4886,Ituiutaba,-18.97,-49.46
4887,Uberaba,-19.78,-47.95
4888,Araguari,-18.64,-48.2
4889,Anápolis,-16.3196,-48.96
4890,Poços de Caldas,-21.78,-46.57
4891,São João del Rei,-21.13,-44.25
4892,Pires do Rio,-17.2995,-48.28
4893,Aracaju,-10.9,-37.12
4894,Manicoré,-5.8122,-61.2975
4895,Pouso Alegre,-22.22,-45.94
4896,Ariquemes,-9.9396,-63.08
4897,Morrinhos,-17.73,-49.11
4898,Americana,-22.7499,-47.33
4899,Avaré,-23.11,-48.93
4900,Barretos,-20.55,-48.58
4901,Batatais,-20.89,-47.59
4902,Bauru,-22.33,-49.08
4903,Botucatu,-22.8796,-48.45
4904,Catalão,-18.18,-47.95
4905,Irati,-25.47,-50.66
4906,Santa Cruz,-6.22,-36.03
4907,Tucano,-10.9696,-38.79
4908,Timbaúba,-7.4996,-35.32
4909,Passos,-20.71,-46.61
4910,Manacapuru,-3.2896,-60.62
4911,Barreiros,-8.8296,-35.2
4912,Pimenta Bueno,-11.64,-61.21
4913,Vilhena,-12.7166,-60.1166
4914,Pinheiro,-2.5196,-45.09
4915,Belo Horizonte,-19.915,-43.915
4916,Carpina,-7.84,-35.26
4917,Serrinha,-11.6496,-39.01
4918,Arapiraca,-9.75,-36.67
4919,Paracuru,-3.3995,-39.04
4920,Telêmaco Borba,-24.33,-50.62
4921,Penedo,-10.2696,-36.58
4922,Xique-Xique,-10.82,-42.73
4923,Barra Mansa,-22.56,-44.17
4924,Alagoinhas,-12.14,-38.43
4925,Remanso,-9.5996,-42.11
4926,Maceió,-9.62,-35.73
4927,Frutal,-20.03,-48.94
4928,Irecê,-11.3,-41.87
4929,Pontes e Lacerda,-15.2196,-59.35
4930,Volta Redonda,-22.5196,-44.095
4931,Senhor do Bonfim,-10.4496,-40.19
4932,Garanhuns,-8.89,-36.5
4933,Rio Largo,-9.48,-35.84
4934,Canindé,-4.35,-39.31
4935,Feira de Santana,-12.25,-38.97
4936,Paranaguá,-25.5279,-48.5345
4937,Mineiros,-17.5695,-52.56
4938,Crato,-7.2296,-39.42
4939,Juazeiro do Norte,-7.21,-39.32
4940,Jataí,-17.8796,-51.75
4941,Canavieiras,-15.64,-38.96
4942,Rondonópolis,-16.4695,-54.64
4943,Paranaíba,-19.6796,-51.2
4944,São José dos Pinhais,-25.57,-49.18
4945,Rio Verde,-17.8196,-50.93
4946,Natal,-5.78,-35.24
4947,João Pessoa,-7.1011,-34.8761
4948,Goiana,-7.5596,-35.0
4949,Apodi,-5.65,-37.8
4950,Mato Grosso,-15.0,-59.95
4951,Itambé,-15.2396,-40.63
4952,Vitória da Conquista,-14.85,-40.84
4953,Barreiras,-12.14,-45.0
4954,Januária,-15.48,-44.37
4955,Ubaitaba,-14.3,-39.33
4956,Jaguaquara,-13.53,-39.97
4957,Jequié,-13.85,-40.08
4958,Janaúba,-15.7996,-43.31
4959,Santa Maria da Vitória,-13.39,-44.21
4960,Guanambi,-14.2296,-42.79
4961,Registro,-24.49,-47.84
4962,Iguape,-24.72,-47.5699
4963,Ilhéus,-14.78,-39.05
4964,Itabuna,-14.7896,-39.28
4965,Iporá,-16.45,-51.13
4966,Iturama,-19.73,-50.2
4967,Caicó,-6.4596,-37.1
4968,Valença,-13.3596,-39.08
4969,Caruaru,-8.28,-35.98
4970,Campina Grande,-7.23,-35.88
4971,Nova Cruz,-6.4696,-35.44
4972,Fortaleza,-3.75,-38.58
4973,Itapetinga,-15.25,-40.25
4974,Russas,-4.94,-37.98
4975,Patos,-7.0196,-37.29
4976,Pindamonhangaba,-22.92,-45.47
4977,Ipú,-4.3196,-40.7201
4978,Itapeva,-23.9796,-48.88
4979,Itapetininga,-23.59,-48.04
4980,Itu,-23.26,-47.3
4981,Campo Maior,-4.82,-42.18
4982,Picos,-7.08,-41.44
4983,Piripiri,-4.2696,-41.79
4984,Campinas,-22.9,-47.1
4985,Catanduva,-21.14,-48.98
